U+3576: ň,ňg  # 㕶
U+738B: wáng,wàng  # 王

U+739A: chàng,yáng  # 玚

U+73A2: bīn,fēn  # 玢

U+73E9: háng,héng  # 珩

U+73F2: huī,hún  # 珲

U+7422: zhuó,zuó  # 琢

U+7452: chàng,yáng  # 瑒

U+74E6: wǎ,wà  # 瓦

U+751A: shén,shèn  # 甚

U+752F: níng,nìng  # 甯

U+753A: dīng,tǐng  # 町

U+755C: chù,xù  # 畜

U+756A: fān,pān  # 番

U+756C: shē,yú  # 畬

U+7576: dāng,dàng  # 當

U+758B: pǐ,yǎ  # 疋

U+759F: nüè,yào  # 疟

U+75B8: da,dǎn  # 疸

U+75C7: zhēng,zhèng  # 症

U+7605: dān,dàn  # 瘅

U+7608: chì,zhì  # 瘈

U+7625: chài,cuó  # 瘥

U+7627: nüè,yào  # 瘧

U+762A: biē,biě  # 瘪

U+7649: dān,dàn  # 癉

U+765F: biē,biě  # 癟

U+7684: de,dí,dì  # 的

U+76D1: jiān,jiàn  # 监

U+76D6: gài,gě  # 盖

U+76DB: chéng,shèng  # 盛

U+76DF: méng,míng  # 盟

U+76E3: jiān,jiàn  # 監

U+76F8: xiāng,xiàng  # 相

U+7701: shěng,xǐng  # 省

U+7704: miǎn,miàn  # 眄

U+770B: kān,kàn  # 看

